sec,x1[m],v1[m/s],a1[m/s2],Force1[kgf],Force2[kgf],Fmonitor[V],Vmonitor[V],F_sim,MV1[V],x1tg[m],F1tg[kgf],v1tg[m/s],GLx1[m],GLy1[m],GHy1[m],GHy1[m],GHidariX[m],GhidariY[m],G_ab1[m],wii1-1[V],wii1-2[V],wii1-3[V],wii1-4[V],wii1-5[V],wii1-6[V],wii1-7[V],wii1-8[V],hidarite1-1[V],Hidarite1-2[V],Hidarite1-3[V],Hidarite1-4[V],GLx2[m],GLy2[m],GHy2[m],GHy2[m],GHidari2X[m],Ghidari2Y[m],G_ab2[m],wii2-1[V],wii2-2[V],wii2-3[V],wii2-4[V],wii2-5[V],wii2-6[V],wii2-7[V],wii2-8[V],hidarite2-1[V],Hidarite2-2[V],Hidarite2-3[V],Hidarite2-4[V],F1COP[kgf],x1COP[m],remoteEncoder[m],remoteForce[kgf],remoteGab[m],remoteFmoni[V]
0.417797,-2,,,0.231934,0.134888,,,,,,,,,,,,,,63.82135357,,,,,,,,,,,,,,,,,,,-1.920315239,,,,,,,,,,,,,,,,,,
0.420302,-2,,,0.239868,0.134888,,,,,,,,,,,,,,63.74087998,,,,,,,,,,,,,,,,,,,-1.879579239,,,,,,,,,,,,,,,,,,
0.422777,-3,,,0.244141,0.136414,,,,,,,,,,,,,,63.65848817,,,,,,,,,,,,,,,,,,,-1.856136868,,,,,,,,,,,,,,,,,,
0.425319,-3,,,0.247192,0.137939,,,,,,,,,,,,,,63.61150121,,,,,,,,,,,,,,,,,,,-1.897476598,,,,,,,,,,,,,,,,,,
0.428088,-3,,,0.247803,0.138245,,,,,,,,,,,,,,63.63690835,,,,,,,,,,,,,,,,,,,-1.991912,,,,,,,,,,,,,,,,,,
0.432322,-3,,,0.249023,0.140076,,,,,,,,,,,,,,63.72890684,,,,,,,,,,,,,,,,,,,-2.075261842,,,,,,,,,,,,,,,,,,
0.434809,-3,,,0.253601,0.141907,,,,,,,,,,,,,,63.82781538,,,,,,,,,,,,,,,,,,,-2.111275133,,,,,,,,,,,,,,,,,,
0.437277,-4,,,0.24353,0.143738,,,,,,,,,,,,,,63.87591313,,,,,,,,,,,,,,,,,,,-2.085794519,,,,,,,,,,,,,,,,,,
0.43975,-4,,,0.248413,0.145569,,,,,,,,,,,,,,63.83951475,,,,,,,,,,,,,,,,,,,-2.007777764,,,,,,,,,,,,,,,,,,
0.442212,-4,,,0.251465,0.144043,,,,,,,,,,,,,,63.71081777,,,,,,,,,,,,,,,,,,,-1.905514035,,,,,,,,,,,,,,,,,,
0.444724,-4,,,0.253296,0.144958,,,,,,,,,,,,,,63.49872748,,,,,,,,,,,,,,,,,,,-1.798965233,,,,,,,,,,,,,,,,,,
0.447352,-4,,,0.254517,0.14679,,,,,,,,,,,,,,63.23209526,,,,,,,,,,,,,,,,,,,-1.691042525,,,,,,,,,,,,,,,,,,
0.451502,-5,,,0.253601,0.148621,,,,,,,,,,,,,,62.96981017,,,,,,,,,,,,,,,,,,,-1.580671783,,,,,,,,,,,,,,,,,,
0.454001,-5,,,0.265503,0.144958,,,,,,,,,,,,,,62.75203165,,,,,,,,,,,,,,,,,,,-1.488086046,,,,,,,,,,,,,,,,,,
0.456531,-5,,,0.249939,0.151062,,,,,,,,,,,,,,62.56633969,,,,,,,,,,,,,,,,,,,-1.440871513,,,,,,,,,,,,,,,,,,
0.458998,-5,,,0.25177,0.150757,,,,,,,,,,,,,,62.38968362,,,,,,,,,,,,,,,,,,,-1.433033201,,,,,,,,,,,,,,,,,,
0.461456,-6,,,0.255127,0.151672,,,,,,,,,,,,,,62.20634841,,,,,,,,,,,,,,,,,,,-1.434759712,,,,,,,,,,,,,,,,,,
0.463926,-6,,,0.26001,0.149536,,,,,,,,,,,,,,62.01105536,,,,,,,,,,,,,,,,,,,-1.448804614,,,,,,,,,,,,,,,,,,
0.466485,-6,,,0.258179,0.149841,,,,,,,,,,,,,,61.81983289,,,,,,,,,,,,,,,,,,,-1.493213325,,,,,,,,,,,,,,,,,,
0.469063,-6,,,0.259094,0.150757,,,,,,,,,,,,,,61.63710617,,,,,,,,,,,,,,,,,,,-1.571816078,,,,,,,,,,,,,,,,,,
0.473026,-7,,,0.255737,0.152893,,,,,,,,,,,,,,61.46554911,,,,,,,,,,,,,,,,,,,-1.669178745,,,,,,,,,,,,,,,,,,
0.475504,-7,,,0.257263,0.151978,,,,,,,,,,,,,,61.323586,,,,,,,,,,,,,,,,,,,-1.774868969,,,,,,,,,,,,,,,,,,
0.477985,-7,,,0.25238,0.154724,,,,,,,,,,,,,,61.22065753,,,,,,,,,,,,,,,,,,,-1.902842265,,,,,,,,,,,,,,,,,,
0.48045,-8,,,0.258484,0.152893,,,,,,,,,,,,,,61.15498081,,,,,,,,,,,,,,,,,,,-2.042041521,,,,,,,,,,,,,,,,,,
0.482926,-8,,,0.264587,0.151978,,,,,,,,,,,,,,61.12248552,,,,,,,,,,,,,,,,,,,-2.181248231,,,,,,,,,,,,,,,,,,
0.485386,-8,,,0.267639,0.151367,,,,,,,,,,,,,,61.1171266,,,,,,,,,,,,,,,,,,,-2.334818583,,,,,,,,,,,,,,,,,,
0.487994,-8,,,0.270386,0.149536,,,,,,,,,,,,,,61.13430927,,,,,,,,,,,,,,,,,,,-2.5052064,,,,,,,,,,,,,,,,,,
0.492014,-8,,,0.273438,0.146179,,,,,,,,,,,,,,61.20402909,,,,,,,,,,,,,,,,,,,-2.682748342,,,,,,,,,,,,,,,,,,
0.494503,-9,,,0.27832,0.144043,,,,,,,,,,,,,,61.3655789,,,,,,,,,,,,,,,,,,,-2.864917628,,,,,,,,,,,,,,,,,,
0.497094,-9,,,0.274658,0.145569,,,,,,,,,,,,,,61.57917445,,,,,,,,,,,,,,,,,,,-3.039017217,,,,,,,,,,,,,,,,,,
0.499567,-9,,,0.279846,0.143738,,,,,,,,,,,,,,61.76030557,,,,,,,,,,,,,,,,,,,-3.192932332,,,,,,,,,,,,,,,,,,
0.502026,-9,,,0.281982,0.140686,,,,,,,,,,,,,,61.88090426,,,,,,,,,,,,,,,,,,,-3.349177535,,,,,,,,,,,,,,,,,,
0.504516,-10,,,0.28717,0.140686,,,,,,,,,,,,,,61.97394254,,,,,,,,,,,,,,,,,,,-3.520604326,,,,,,,,,,,,,,,,,,
0.506976,-10,,,0.283813,0.142212,,,,,,,,,,,,,,62.10089897,,,,,,,,,,,,,,,,,,,-3.700100031,,,,,,,,,,,,,,,,,,
0.511185,-10,,,0.275879,0.14679,,,,,,,,,,,,,,62.28276431,,,,,,,,,,,,,,,,,,,-3.871829814,,,,,,,,,,,,,,,,,,
0.513661,-11,,,0.273743,0.149231,,,,,,,,,,,,,,62.49313914,,,,,,,,,,,,,,,,,,,-4.013989552,,,,,,,,,,,,,,,,,,
0.516127,-11,,,0.266724,0.152893,,,,,,,,,,,,,,62.71224167,,,,,,,,,,,,,,,,,,,-4.136000248,,,,,,,,,,,,,,,,,,
0.518605,-12,,,0.259705,0.155334,,,,,,,,,,,,,,62.89957211,,,,,,,,,,,,,,,,,,,-4.227860692,,,,,,,,,,,,,,,,,,
0.52107,-12,,,0.262451,0.158691,,,,,,,,,,,,,,63.03722663,,,,,,,,,,,,,,,,,,,-4.247891941,,,,,,,,,,,,,,,,,,
0.523527,-13,,,0.259399,0.163574,,,,,,,,,,,,,,63.14820412,,,,,,,,,,,,,,,,,,,-4.205872909,,,,,,,,,,,,,,,,,,
0.526036,-13,,,0.253906,0.169067,,,,,,,,,,,,,,63.22706633,,,,,,,,,,,,,,,,,,,-4.146260567,,,,,,,,,,,,,,,,,,
0.528798,-13,,,0.246277,0.178833,,,,,,,,,,,,,,63.28508768,,,,,,,,,,,,,,,,,,,-4.075274961,,,,,,,,,,,,,,,,,,
0.532872,-14,,,0.234375,0.197144,,,,,,,,,,,,,,63.37105971,,,,,,,,,,,,,,,,,,,-3.979259098,,,,,,,,,,,,,,,,,,
0.535346,-15,,,0.237427,0.19928,,,,,,,,,,,,,,63.4924276,,,,,,,,,,,,,,,,,,,-3.874166535,,,,,,,,,,,,,,,,,,
0.537871,-15,,,0.232239,0.200806,,,,,,,,,,,,,,63.62586477,,,,,,,,,,,,,,,,,,,-3.774018992,,,,,,,,,,,,,,,,,,
0.540332,-16,,,0.245056,0.193481,,,,,,,,,,,,,,63.75500837,,,,,,,,,,,,,,,,,,,-3.68066769,,,,,,,,,,,,,,,,,,
0.542904,-16,,,0.256958,0.184021,,,,,,,,,,,,,,63.87760649,,,,,,,,,,,,,,,,,,,-3.630364718,,,,,,,,,,,,,,,,,,
0.545388,-16,,,0.265808,0.179749,,,,,,,,,,,,,,64.00555434,,,,,,,,,,,,,,,,,,,-3.656498953,,,,,,,,,,,,,,,,,,
0.547916,-16,,,0.272217,0.175476,,,,,,,,,,,,,,64.12467173,,,,,,,,,,,,,,,,,,,-3.746456883,,,,,,,,,,,,,,,,,,
0.552106,-17,,,0.271606,0.170288,,,,,,,,,,,,,,64.21676748,,,,,,,,,,,,,,,,,,,-3.878217561,,,,,,,,,,,,,,,,,,
0.554602,-17,,,0.271912,0.167236,,,,,,,,,,,,,,64.29278721,,,,,,,,,,,,,,,,,,,-4.025772017,,,,,,,,,,,,,,,,,,
0.557124,-18,,,0.260925,0.170288,,,,,,,,,,,,,,64.34831812,,,,,,,,,,,,,,,,,,,-4.180988507,,,,,,,,,,,,,,,,,,
0.55992,-18,,,0.26123,0.166931,,,,,,,,,,,,,,64.35758952,,,,,,,,,,,,,,,,,,,-4.350535933,,,,,,,,,,,,,,,,,,
0.562401,-19,,,0.26001,0.169373,,,,,,,,,,,,,,64.31569257,,,,,,,,,,,,,,,,,,,-4.513252878,,,,,,,,,,,,,,,,,,
0.564858,-19,,,0.259094,0.170593,,,,,,,,,,,,,,64.2334876,,,,,,,,,,,,,,,,,,,-4.653562882,,,,,,,,,,,,,,,,,,
0.567326,-20,,,0.259705,0.175171,,,,,,,,,,,,,,64.14455954,,,,,,,,,,,,,,,,,,,-4.768671768,,,,,,,,,,,,,,,,,,
0.571481,-20,,,0.248108,0.187073,,,,,,,,,,,,,,64.09434099,,,,,,,,,,,,,,,,,,,-4.876234934,,,,,,,,,,,,,,,,,,
0.574951,-21,,,0.250244,0.190125,,,,,,,,,,,,,,64.0679572,,,,,,,,,,,,,,,,,,,-4.998809464,,,,,,,,,,,,,,,,,,
0.577534,-21,,,0.24353,0.191956,,,,,,,,,,,,,,64.03190746,,,,,,,,,,,,,,,,,,,-5.107009352,,,,,,,,,,,,,,,,,,
0.579993,-22,,,0.247803,0.188904,,,,,,,,,,,,,,64.00211021,,,,,,,,,,,,,,,,,,,-5.160189479,,,,,,,,,,,,,,,,,,
0.582444,-22,,,0.254822,0.184326,,,,,,,,,,,,,,63.9959568,,,,,,,,,,,,,,,,,,,-5.156682806,,,,,,,,,,,,,,,,,,
0.584895,-22,,,0.26062,0.180054,,,,,,,,,,,,,,64.00215244,,,,,,,,,,,,,,,,,,,-5.108928923,,,,,,,,,,,,,,,,,,
0.587363,-23,,,0.261841,0.180664,,,,,,,,,,,,,,64.01280571,,,,,,,,,,,,,,,,,,,-5.024547956,,,,,,,,,,,,,,,,,,
0.59155,-23,,,0.264587,0.175781,,,,,,,,,,,,,,64.02447124,,,,,,,,,,,,,,,,,,,-4.93647848,,,,,,,,,,,,,,,,,,
0.594007,-24,,,0.267944,0.172729,,,,,,,,,,,,,,64.03032046,,,,,,,,,,,,,,,,,,,-4.883519847,,,,,,,,,,,,,,,,,,
0.59659,-24,,,0.260925,0.171814,,,,,,,,,,,,,,64.02910464,,,,,,,,,,,,,,,,,,,-4.862585152,,,,,,,,,,,,,,,,,,
0.599043,-25,,,0.266724,0.169983,,,,,,,,,,,,,,64.0152041,,,,,,,,,,,,,,,,,,,-4.85163396,,,,,,,,,,,,,,,,,,
0.601495,-25,,,0.269775,0.167236,,,,,,,,,,,,,,64.00209488,,,,,,,,,,,,,,,,,,,-4.855178925,,,,,,,,,,,,,,,,,,
0.603948,-25,,,0.274048,0.1651,,,,,,,,,,,,,,64.0034546,,,,,,,,,,,,,,,,,,,-4.899151573,,,,,,,,,,,,,,,,,,
0.606479,-26,,,0.275879,0.162964,,,,,,,,,,,,,,63.99620732,,,,,,,,,,,,,,,,,,,-5.006468895,,,,,,,,,,,,,,,,,,
0.611146,-26,,,0.280762,0.160522,,,,,,,,,,,,,,63.97883068,,,,,,,,,,,,,,,,,,,-5.161299649,,,,,,,,,,,,,,,,,,
0.613668,-27,,,0.283508,0.158691,,,,,,,,,,,,,,63.96701306,,,,,,,,,,,,,,,,,,,-5.284536847,,,,,,,,,,,,,,,,,,
0.61615,-27,,,0.280457,0.158081,,,,,,,,,,,,,,63.95644985,,,,,,,,,,,,,,,,,,,-5.326022418,,,,,,,,,,,,,,,,,,
0.618636,-28,,,0.279846,0.15625,,,,,,,,,,,,,,63.94277544,,,,,,,,,,,,,,,,,,,-5.305941703,,,,,,,,,,,,,,,,,,
0.621145,-28,,,0.283813,0.153809,,,,,,,,,,,,,,63.92516844,,,,,,,,,,,,,,,,,,,-5.238993821,,,,,,,,,,,,,,,,,,
0.623606,-28,,,0.283813,0.151672,,,,,,,,,,,,,,63.90312142,,,,,,,,,,,,,,,,,,,-5.113793067,,,,,,,,,,,,,,,,,,
0.626059,-29,,,0.282898,0.152588,,,,,,,,,,,,,,63.87660768,,,,,,,,,,,,,,,,,,,-4.920393854,,,,,,,,,,,,,,,,,,
0.628535,-29,,,0.280457,0.154724,,,,,,,,,,,,,,63.84078948,,,,,,,,,,,,,,,,,,,-4.662377661,,,,,,,,,,,,,,,,,,
0.632685,-29,,,0.271606,0.158081,,,,,,,,,,,,,,63.78563807,,,,,,,,,,,,,,,,,,,-4.37063713,,,,,,,,,,,,,,,,,,
0.635154,-30,,,0.267029,0.159912,,,,,,,,,,,,,,63.73255433,,,,,,,,,,,,,,,,,,,-4.114141934,,,,,,,,,,,,,,,,,,
0.637666,-31,,,0.253906,0.166931,,,,,,,,,,,,,,63.69913675,,,,,,,,,,,,,,,,,,,-3.942934853,,,,,,,,,,,,,,,,,,
0.640168,-31,,,0.256348,0.169983,,,,,,,,,,,,,,63.64836845,,,,,,,,,,,,,,,,,,,-3.852728752,,,,,,,,,,,,,,,,,,
0.642685,-32,,,0.256958,0.17334,,,,,,,,,,,,,,63.56318076,,,,,,,,,,,,,,,,,,,-3.830879757,,,,,,,,,,,,,,,,,,
0.645175,-32,,,0.256042,0.177612,,,,,,,,,,,,,,63.47320781,,,,,,,,,,,,,,,,,,,-3.868424646,,,,,,,,,,,,,,,,,,
0.647658,-33,,,0.252686,0.180359,,,,,,,,,,,,,,63.41554087,,,,,,,,,,,,,,,,,,,-3.956912717,,,,,,,,,,,,,,,,,,
0.651739,-33,,,0.250244,0.1828,,,,,,,,,,,,,,63.41263393,,,,,,,,,,,,,,,,,,,-4.080219992,,,,,,,,,,,,,,,,,,
0.654228,-34,,,0.249634,0.185242,,,,,,,,,,,,,,63.45938058,,,,,,,,,,,,,,,,,,,-4.211954536,,,,,,,,,,,,,,,,,,
0.656714,-34,,,0.240784,0.185852,,,,,,,,,,,,,,63.53234754,,,,,,,,,,,,,,,,,,,-4.357434391,,,,,,,,,,,,,,,,,,
0.659168,-34,,,0.24292,0.184021,,,,,,,,,,,,,,63.60745319,,,,,,,,,,,,,,,,,,,-4.526880862,,,,,,,,,,,,,,,,,,
0.661628,-35,,,0.247803,0.180054,,,,,,,,,,,,,,63.68654817,,,,,,,,,,,,,,,,,,,-4.706365328,,,,,,,,,,,,,,,,,,
0.66418,-35,,,0.25177,0.179138,,,,,,,,,,,,,,63.80121203,,,,,,,,,,,,,,,,,,,-4.896468825,,,,,,,,,,,,,,,,,,
0.666697,-35,,,0.254211,0.17395,,,,,,,,,,,,,,63.97652634,,,,,,,,,,,,,,,,,,,-5.124627158,,,,,,,,,,,,,,,,,,
0.671149,-36,,,0.257568,0.168152,,,,,,,,,,,,,,64.18949621,,,,,,,,,,,,,,,,,,,-5.388064207,,,,,,,,,,,,,,,,,,
0.673618,-36,,,0.256958,0.164185,,,,,,,,,,,,,,64.39149734,,,,,,,,,,,,,,,,,,,-5.60791103,,,,,,,,,,,,,,,,,,
0.676071,-37,,,0.252991,0.166321,,,,,,,,,,,,,,64.56008738,,,,,,,,,,,,,,,,,,,-5.729587226,,,,,,,,,,,,,,,,,,
0.67853,-37,,,0.245361,0.167236,,,,,,,,,,,,,,64.69514848,,,,,,,,,,,,,,,,,,,-5.790454565,,,,,,,,,,,,,,,,,,
0.680991,-37,,,0.246887,0.1651,,,,,,,,,,,,,,64.7925476,,,,,,,,,,,,,,,,,,,-5.826814414,,,,,,,,,,,,,,,,,,
0.683448,-38,,,0.248718,0.165405,,,,,,,,,,,,,,64.85058758,,,,,,,,,,,,,,,,,,,-5.847568054,,,,,,,,,,,,,,,,,,
0.685987,-38,,,0.250854,0.164795,,,,,,,,,,,,,,64.87937302,,,,,,,,,,,,,,,,,,,-5.864918544,,,,,,,,,,,,,,,,,,
0.688464,-38,,,0.250549,0.168457,,,,,,,,,,,,,,64.87460324,,,,,,,,,,,,,,,,,,,-5.883731202,,,,,,,,,,,,,,,,,,
0.692375,-39,,,0.249023,0.166016,,,,,,,,,,,,,,64.82249159,,,,,,,,,,,,,,,,,,,-5.878025566,,,,,,,,,,,,,,,,,,
0.694831,-39,,,0.250244,0.168152,,,,,,,,,,,,,,64.73485313,,,,,,,,,,,,,,,,,,,-5.811482601,,,,,,,,,,,,,,,,,,
0.697382,-40,,,0.246277,0.166931,,,,,,,,,,,,,,64.63904142,,,,,,,,,,,,,,,,,,,-5.694258007,,,,,,,,,,,,,,,,,,
0.699866,-40,,,0.25116,0.16571,,,,,,,,,,,,,,64.53045041,,,,,,,,,,,,,,,,,,,-5.531917105,,,,,,,,,,,,,,,,,,
0.702347,-40,,,0.252991,0.163269,,,,,,,,,,,,,,64.37793215,,,,,,,,,,,,,,,,,,,-5.315153515,,,,,,,,,,,,,,,,,,
0.70493,-41,,,0.257568,0.161133,,,,,,,,,,,,,,64.17142726,,,,,,,,,,,,,,,,,,,-5.073921691,,,,,,,,,,,,,,,,,,
0.707382,-41,,,0.258789,0.159912,,,,,,,,,,,,,,63.93298083,,,,,,,,,,,,,,,,,,,-4.820844505,,,,,,,,,,,,,,,,,,
0.711535,-41,,,0.255737,0.161438,,,,,,,,,,,,,,63.70542983,,,,,,,,,,,,,,,,,,,-4.555892514,,,,,,,,,,,,,,,,,,
0.714119,-42,,,0.256653,0.163574,,,,,,,,,,,,,,63.51573931,,,,,,,,,,,,,,,,,,,-4.29777468,,,,,,,,,,,,,,,,,,
0.716586,-43,,,0.249329,0.166626,,,,,,,,,,,,,,63.35532175,,,,,,,,,,,,,,,,,,,-4.043066768,,,,,,,,,,,,,,,,,,
0.719044,-43,,,0.250244,0.168762,,,,,,,,,,,,,,63.20312797,,,,,,,,,,,,,,,,,,,-3.79345711,,,,,,,,,,,,,,,,,,
0.721497,-43,,,0.253296,0.166626,,,,,,,,,,,,,,63.04640986,,,,,,,,,,,,,,,,,,,-3.590057834,,,,,,,,,,,,,,,,,,
0.723958,-44,,,0.254211,0.171204,,,,,,,,,,,,,,62.89127535,,,,,,,,,,,,,,,,,,,-3.470599619,,,,,,,,,,,,,,,,,,
0.726419,-44,,,0.245972,0.176697,,,,,,,,,,,,,,62.73921883,,,,,,,,,,,,,,,,,,,-3.426086486,,,,,,,,,,,,,,,,,,
0.730676,-45,,,0.245056,0.176392,,,,,,,,,,,,,,62.60764596,,,,,,,,,,,,,,,,,,,-3.422895532,,,,,,,,,,,,,,,,,,
0.733306,-45,,,0.246582,0.176697,,,,,,,,,,,,,,62.53364691,,,,,,,,,,,,,,,,,,,-3.433279347,,,,,,,,,,,,,,,,,,
0.735762,-46,,,0.247803,0.173645,,,,,,,,,,,,,,62.49813494,,,,,,,,,,,,,,,,,,,-3.453042873,,,,,,,,,,,,,,,,,,
0.738215,-46,,,0.24231,0.173035,,,,,,,,,,,,,,62.44756419,,,,,,,,,,,,,,,,,,,-3.480540062,,,,,,,,,,,,,,,,,,
0.740674,-46,,,0.249023,0.169678,,,,,,,,,,,,,,62.38077645,,,,,,,,,,,,,,,,,,,-3.501117233,,,,,,,,,,,,,,,,,,
0.74313,-47,,,0.250854,0.166016,,,,,,,,,,,,,,62.3556714,,,,,,,,,,,,,,,,,,,-3.513037052,,,,,,,,,,,,,,,,,,
0.745591,-47,,,0.249634,0.16449,,,,,,,,,,,,,,62.42399373,,,,,,,,,,,,,,,,,,,-3.515837155,,,,,,,,,,,,,,,,,,
0.748097,-48,,,0.245972,0.163574,,,,,,,,,,,,,,62.60353519,,,,,,,,,,,,,,,,,,,-3.509148018,,,,,,,,,,,,,,,,,,
0.752144,-48,,,0.242004,0.163574,,,,,,,,,,,,,,62.85798433,,,,,,,,,,,,,,,,,,,-3.506446372,,,,,,,,,,,,,,,,,,
0.754633,-49,,,0.244446,0.161438,,,,,,,,,,,,,,63.09233185,,,,,,,,,,,,,,,,,,,-3.51759795,,,,,,,,,,,,,,,,,,
0.757085,-49,,,0.236206,0.165405,,,,,,,,,,,,,,63.24239289,,,,,,,,,,,,,,,,,,,-3.534589254,,,,,,,,,,,,,,,,,,
0.759564,-50,,,0.239258,0.161133,,,,,,,,,,,,,,63.33322282,,,,,,,,,,,,,,,,,,,-3.544014752,,,,,,,,,,,,,,,,,,
0.762016,-50,,,0.243835,0.159912,,,,,,,,,,,,,,63.41662323,,,,,,,,,,,,,,,,,,,-3.541052299,,,,,,,,,,,,,,,,,,
0.764467,-51,,,0.245667,0.158386,,,,,,,,,,,,,,63.51644279,,,,,,,,,,,,,,,,,,,-3.526594573,,,,,,,,,,,,,,,,,,
0.767061,-51,,,0.246277,0.154419,,,,,,,,,,,,,,63.64365048,,,,,,,,,,,,,,,,,,,-3.49458155,,,,,,,,,,,,,,,,,,
0.771355,-52,,,0.238953,0.153198,,,,,,,,,,,,,,63.78896445,,,,,,,,,,,,,,,,,,,-3.450609278,,,,,,,,,,,,,,,,,,
0.773877,-52,,,0.235596,0.151672,,,,,,,,,,,,,,63.92577629,,,,,,,,,,,,,,,,,,,-3.424647204,,,,,,,,,,,,,,,,,,
0.776382,-53,,,0.223999,0.154419,,,,,,,,,,,,,,64.0362095,,,,,,,,,,,,,,,,,,,-3.431654787,,,,,,,,,,,,,,,,,,
0.778847,-53,,,0.221252,0.15625,,,,,,,,,,,,,,64.12059072,,,,,,,,,,,,,,,,,,,-3.466655228,,,,,,,,,,,,,,,,,,
0.781303,-54,,,0.22522,0.15625,,,,,,,,,,,,,,64.17616975,,,,,,,,,,,,,,,,,,,-3.523002234,,,,,,,,,,,,,,,,,,
0.78376,-54,,,0.22522,0.151978,,,,,,,,,,,,,,64.18618037,,,,,,,,,,,,,,,,,,,-3.585594208,,,,,,,,,,,,,,,,,,
0.786218,-55,,,0.222168,0.153809,,,,,,,,,,,,,,64.17838165,,,,,,,,,,,,,,,,,,,-3.620925664,,,,,,,,,,,,,,,,,,
0.788706,-55,,,0.222778,0.153503,,,,,,,,,,,,,,64.20199802,,,,,,,,,,,,,,,,,,,-3.572624881,,,,,,,,,,,,,,,,,,
0.79267,-56,,,0.222168,0.152588,,,,,,,,,,,,,,64.24888177,,,,,,,,,,,,,,,,,,,-3.437102615,,,,,,,,,,,,,,,,,,
0.795156,-56,,,0.218811,0.151367,,,,,,,,,,,,,,64.29806277,,,,,,,,,,,,,,,,,,,-3.298904185,,,,,,,,,,,,,,,,,,
0.797623,-57,,,0.211792,0.151672,,,,,,,,,,,,,,64.33426713,,,,,,,,,,,,,,,,,,,-3.211586943,,,,,,,,,,,,,,,,,,
0.800099,-57,,,0.21698,0.150757,,,,,,,,,,,,,,64.32846879,,,,,,,,,,,,,,,,,,,-3.162355371,,,,,,,,,,,,,,,,,,
0.80258,-57,,,0.221558,0.146484,,,,,,,,,,,,,,64.28217692,,,,,,,,,,,,,,,,,,,-3.15430904,,,,,,,,,,,,,,,,,,
0.805108,-58,,,0.223389,0.142822,,,,,,,,,,,,,,64.23000723,,,,,,,,,,,,,,,,,,,-3.186483213,,,,,,,,,,,,,,,,,,
0.807648,-58,,,0.224915,0.138855,,,,,,,,,,,,,,64.19601515,,,,,,,,,,,,,,,,,,,-3.251234779,,,,,,,,,,,,,,,,,,
0.81172,-59,,,0.220947,0.136719,,,,,,,,,,,,,,64.1847084,,,,,,,,,,,,,,,,,,,-3.361452129,,,,,,,,,,,,,,,,,,
0.814207,-60,,,0.217285,0.134583,,,,,,,,,,,,,,64.19523927,,,,,,,,,,,,,,,,,,,-3.486731947,,,,,,,,,,,,,,,,,,
0.816658,-60,,,0.206604,0.140381,,,,,,,,,,,,,,64.21165084,,,,,,,,,,,,,,,,,,,-3.587174257,,,,,,,,,,,,,,,,,,
0.819124,-60,,,0.200806,0.141907,,,,,,,,,,,,,,64.19975409,,,,,,,,,,,,,,,,,,,-3.667021452,,,,,,,,,,,,,,,,,,
0.821584,-61,,,0.203247,0.138855,,,,,,,,,,,,,,64.13651053,,,,,,,,,,,,,,,,,,,-3.73932757,,,,,,,,,,,,,,,,,,
0.824036,-61,,,0.206299,0.135193,,,,,,,,,,,,,,64.03285613,,,,,,,,,,,,,,,,,,,-3.809638934,,,,,,,,,,,,,,,,,,
0.826503,-62,,,0.209045,0.131226,,,,,,,,,,,,,,63.93628116,,,,,,,,,,,,,,,,,,,-3.880684847,,,,,,,,,,,,,,,,,,
0.829134,-62,,,0.215759,0.127258,,,,,,,,,,,,,,63.881003,,,,,,,,,,,,,,,,,,,-3.937498157,,,,,,,,,,,,,,,,,,
0.833028,-62,,,0.216064,0.12146,,,,,,,,,,,,,,63.85536238,,,,,,,,,,,,,,,,,,,-3.957898303,,,,,,,,,,,,,,,,,,
0.835511,-63,,,0.217896,0.119019,,,,,,,,,,,,,,63.85097918,,,,,,,,,,,,,,,,,,,-3.954106802,,,,,,,,,,,,,,,,,,
0.837979,-63,,,0.211487,0.119019,,,,,,,,,,,,,,63.87127584,,,,,,,,,,,,,,,,,,,-3.950507044,,,,,,,,,,,,,,,,,,
0.840677,-64,,,0.213928,0.115051,,,,,,,,,,,,,,63.9209386,,,,,,,,,,,,,,,,,,,-3.944205328,,,,,,,,,,,,,,,,,,
0.843159,-64,,,0.218201,0.111694,,,,,,,,,,,,,,64.02158854,,,,,,,,,,,,,,,,,,,-3.928008838,,,,,,,,,,,,,,,,,,
0.845621,-65,,,0.217285,0.110168,,,,,,,,,,,,,,64.19930656,,,,,,,,,,,,,,,,,,,-3.919391601,,,,,,,,,,,,,,,,,,
0.848093,-65,,,0.217285,0.108337,,,,,,,,,,,,,,64.47658258,,,,,,,,,,,,,,,,,,,-3.933377386,,,,,,,,,,,,,,,,,,
0.85221,-65,,,0.211182,0.109863,,,,,,,,,,,,,,64.84250429,,,,,,,,,,,,,,,,,,,-3.953243609,,,,,,,,,,,,,,,,,,
0.854665,-66,,,0.209045,0.111389,,,,,,,,,,,,,,65.23401503,,,,,,,,,,,,,,,,,,,-3.968014203,,,,,,,,,,,,,,,,,,
0.857131,-66,,,0.192871,0.117493,,,,,,,,,,,,,,65.58982727,,,,,,,,,,,,,,,,,,,-3.984040756,,,,,,,,,,,,,,,,,,
0.859597,-67,,,0.192261,0.122681,,,,,,,,,,,,,,65.87686129,,,,,,,,,,,,,,,,,,,-4.003231748,,,,,,,,,,,,,,,,,,
0.86221,-67,,,0.194092,0.119629,,,,,,,,,,,,,,66.08639538,,,,,,,,,,,,,,,,,,,-4.020128074,,,,,,,,,,,,,,,,,,
0.864695,-68,,,0.196533,0.116882,,,,,,,,,,,,,,66.22776662,,,,,,,,,,,,,,,,,,,-4.016030404,,,,,,,,,,,,,,,,,,
